,lga,crime,year,population,traveltimetogpominutes,areakm2,ariamin,ariamax,ariaavg,commercialkm2,industrialkm2,residentialkm2,ruralkm2,otherkm2,_2012erpage04persons,_2012erpage59persons,_2012erpage1014persons,_2012erpage1519persons,_2012erpage2024persons,_2012erpage2544persons,_2012erpage4564persons,_2012erpage6569persons,_2012erpage7074persons,_2012erpage7579persons,_2012erpage8084persons,_2012erpage85persons,_2012erptotal,_2007erpage04persons,_2007erpage59persons,_2007erpage1014persons,_2007erpage1519persons,_2007erpage2024persons,_2007erpage2544persons,_2007erpage4564persons,_2007erpage6569persons,_2007erpage7074persons,_2007erpage7579persons,_2007erpage8084persons,_2007erpage85persons,_2007erptotal,publichospitals,privatehospitals,communityhealthcentres,bushnursingcentres,alliedhealth,alternativehealth,childprotectionandfamily,dental,disability,generalpractice,homelessness,mentalhealth,pharmacies,agedcarehighcare,agedcarelowcare,agedcaresrs,kinderandorchildcare,primaryschools,secondaryschools,p12schools,otherschools,centrelinkoffices,medicareoffices,medicareaccesspoints,numberofhouseholds,occupiedprivatedwellings,populationinnonprivatedwellings,publichousingdwellings,dwellingswithnomotorvehicle,dwellingswithnointernet,equivalenthouseholdincome600week,personalincome400weekpersons,numberoffamilies,femaleheadedloneparentfamilies,maleheadedloneparentfamilies,residingnearpt,irsdmin,irsdmax,irsdavg,primaryschoolstudents,secondaryschoolstudents,tafestudents,universitystudents,holdsdegreeorhigherpersons,didnotcompleteyear12persons,unemployedpersons,volunteerspersons,requiresassistancewithcoreactivitiespersons,aged75andlivesalonepersons,unpaidcarertopersonwithdisabilitypersons,unpaidcarerofchildrenpersons,aboriginalortorresstraitislanderpersons,bornoverseaspersons,borninnonenglishspeakingcountrypersons,speaksloteathomepersons,poorenglishproficiencypersons,traveltimetonearestpublichospital,timetonearestpublichospitalwithmaternityservices,presentationstoemergencydepartments201213,traveltimetonearestpublichospitalwithemergencydepartment,presentationstoemergencydepartmentsduetoinjury,category45emergencydepartmentpresentations,numberofdwellings,locationx,locationy,absremotenesscategory,distance,last_crime,last2_crime,last_house,last2_house,last3_house,last_egm,last2_egm
36,monash,6455.323677982931,2024,199481.8652849741,19.06949296991429,84.40944793198804,0.0,0.0,0.0,0.021001910740779,0.0415679048186617,0.6561688870625303,0.0,0.2812612973780288,0.051035997586025,0.0499160001957277,0.0502530867889239,0.0631113092552017,0.1007725807240837,0.281771770628884,0.2311163546803386,0.047855422472802,0.0419618439724023,0.0336053585894557,0.0256620761272012,0.0229381989789538,183929.0,0.0488948424698537,0.04924696625012,0.0542668173232587,0.0682404583305662,0.0953537366554033,0.2762464930128185,0.2447471864086573,0.0486603841958511,0.0402139017811059,0.0332549395875618,0.0231728579949139,0.0177014159898889,174407.56387870002,5.436880535423995e-06,5.4368805354239953e-05,2.174752214169598e-05,0.0,0.0007013575890696,0.000141358893921,5.436880535423995e-06,0.0002718440267711,0.0001794170576689,0.0003425234737317,2.7184402677119977e-05,0.0002609702657003,0.0002120383408815,0.0034578560205296,0.0056108607125575,0.0005273774119361,0.0001902908187398,0.0001902908187398,7.067944696051194e-05,1.087376107084799e-05,2.7184402677119977e-05,1.087376107084799e-05,5.436880535423995e-06,0.0,65853.0,0.9342821450878916,0.0610927694000773,0.0364950477380208,0.0720829243627494,0.1488504208679099,0.3119371934460085,0.8988200993121043,46538.0,0.109652327130517,0.0243027203575572,0.0099616821348915,957.4701126373428,1110.8481929450418,1043.1590561291855,0.062192476444715,0.058549766485981,0.021171212804941,0.0872945538767676,0.2361672166977475,0.2462471932104236,0.0287230398686449,0.1339810470344535,0.0424402894595197,0.019811992671085,0.0851796073484877,0.1976306074626622,0.00160387975795,0.4238320221389775,0.368968460656014,0.4195531971575988,0.0653023721109776,6.230010997395,6.529522484157143,0.1688491486668769,6.529522484157143,0.2339657252161,0.4921500274667832,67242.0,14.584491164494963,-8.940588977256054,0,17.106768069611046,6832.2,6045.9,1527588.6360245268,1462887.0448263856,1448228.6760265164,614.0950322727273,435.8232926790774
37,portphillip,12160.804975867097,2024,111180.9978073049,8.880927503116924,24.35728003685277,0.0,0.0,0.0,0.0732762643819735,0.0556733583767274,0.4095882080662251,0.0,0.4614621691750738,0.0513642000826787,0.035632263102292,0.0271921363281429,0.0259404712691194,0.0675784300215883,0.4693743971338018,0.2227159983464241,0.0363786688714344,0.0236208718019383,0.0173280970097836,0.0119769418033163,0.0108975242294795,87084.0,0.049050262921974,0.0303591872440742,0.0240765334965317,0.0271509636332127,0.0759374883622084,0.4773970362515551,0.2158140413315124,0.0305881894109245,0.023095185230539,0.0189630989813793,0.0150908337618496,0.0124771793742385,87795.20903605834,0.0,1.1483165679114418e-05,3.444949703734326e-05,0.0,0.0009416195856873,0.0006430572780304,8.038215975380093e-05,0.000310045473336,0.0002296633135822,0.0004478434614854,0.0002755959762987,0.0005167424555601,0.0002985623076569,0.0006889899407468,0.002710027100271,0.000711956272105,0.0001837306508658,9.186532543291536e-05,3.444949703734326e-05,2.296633135822884e-05,2.296633135822884e-05,1.1483165679114418e-05,0.0,0.0,37759.0,0.8785602572857237,0.0322708549023063,0.0653347137476044,0.1513095579003018,0.114985571733815,0.1961651526788315,0.4005932360496835,18409.0,0.0965288717475148,0.0233038187842902,0.0097514213536117,888.2662326938085,1124.0135225552765,1065.1664550417156,0.0392035276284966,0.0234141748197143,0.0153759588443342,0.0558885673602498,0.3408777731845115,0.1558265582655826,0.0243557944054016,0.148132837260576,0.0284438013871664,0.0150084975426025,0.0710463460566809,0.1543222635616186,0.0022851499701437,0.2699118092875844,0.149740480455652,0.1647834274952919,0.0244017270681181,4.68856165609,10.24493956306,0.221118417973761,5.686951395337692,0.1402548713957235,0.5737449190557514,45397.0,0.9520912330222022,-5.079168632690734,0,5.167633086366252,11447.1,12114.600000000002,1786974.6306689891,1984774.5306754403,2027141.8940713503,256.29052312865485,200.96957473313066
38,kingston,7555.555132214213,2024,162245.7261378715,29.19048231636087,98.3770753360422,0.0,0.0,0.0,0.0325661331881288,0.1169626215529347,0.4195763097060145,0.0584342923115198,0.372460643241402,0.0641261166857893,0.0593509792347842,0.0531499326838262,0.0571756388404374,0.0642786557988075,0.2935316783944927,0.2491030036940993,0.04559593052175,0.0357074167169603,0.0295660593841399,0.0239221122024658,0.0244924758424469,150781.0,0.0614496961477588,0.0568116407371999,0.0581105053999786,0.059759821542041,0.0631940589181956,0.2958059229280304,0.2498740623901864,0.0409359058577383,0.0344654714287471,0.0316361480843807,0.0257680466816304,0.0221887198841122,165441.44584602633,1.326427069723639e-05,1.326427069723639e-05,5.968921813756375e-05,0.0,0.0008422811892745,0.0001790676544126,1.9896406045854584e-05,0.0002321247372016,0.0002520211432474,0.0002652854139447,3.316067674309097e-05,0.0002387568725502,0.0002055961958071,0.0041185560514918,0.0059689218137563,0.0014259090999529,0.0001856997897613,0.0002188604665044,4.642494744032736e-05,2.652854139447278e-05,1.326427069723639e-05,6.632135348618195e-06,6.632135348618195e-06,0.0,56465.0,0.926117615530208,0.0376195501063598,0.0305512285814783,0.0688742609249116,0.1688357368976433,0.2966616488089967,0.718692995661029,38802.0,0.1221328797484665,0.0248440802020514,0.0097792378748864,958.4314236397676,1093.8423900679918,1041.2348500272874,0.0706587700041782,0.057825588104602,0.0203341269788633,0.0384531207512882,0.165591155384299,0.3040104522453094,0.0224630424257698,0.1201411318402186,0.04377209330088,0.0240945477215299,0.0858463599525139,0.2182105172402358,0.0025467399738693,0.2831590187092538,0.1986523500971607,0.2272766462617969,0.0369012010797116,10.02947250331261,10.35433153790261,0.2324826399806341,10.35433153790261,0.2563368328052491,0.5143798432670404,59703.0,10.993514806550444,-21.32330123977568,0,23.99042608133634,7762.3,6683.500000000001,1203250.891027601,1252981.1010752828,1227964.8983262538,530.0921709143537,390.8642389452824
39,greaterdandenong,11165.08722568184,2024,161692.89202387413,29.0050419173,183.40609080240264,0.0,0.0,0.0,0.056160026712214,0.2587960515932605,0.2053357588408042,0.1946543407291924,0.2850538221245289,0.0669146725651853,0.0569274080032173,0.055050606609022,0.0618204973523694,0.0769622628862524,0.3133722099336417,0.2275688719083048,0.0434412494134995,0.032998190227227,0.0267444198672833,0.0204638380588511,0.0177357731751457,149190.0,0.0632018807313522,0.060704674726589,0.0637813715205582,0.0668087628024338,0.0766632373339395,0.2908380719404245,0.2429367350132287,0.0386512481551462,0.0326594223823284,0.0280213496773696,0.0204979936480529,0.0152352520685766,206326.4635311,1.3405724244252296e-05,5.3622896977009184e-05,2.0108586366378444e-05,0.0,0.0007239091091896,0.0001139486560761,3.351431061063074e-05,0.0002815202091292,0.0002614116227629,0.00053622896977,9.384006970976609e-05,0.000321737381862,0.0002413030363965,0.0051477981097928,0.0044171861384811,0.0023124874321335,0.0002010858636637,0.000160868690931,4.692003485488304e-05,4.692003485488304e-05,2.6811448488504592e-05,1.3405724244252296e-05,1.3405724244252296e-05,0.0,52270.0,0.9402671498236348,0.0460284111717199,0.0806653688248106,0.0990150536805381,0.2301613307376496,0.4207576047445954,0.9979911995408456,36838.0,0.1567131766111081,0.0311906183831912,0.0091714221967241,765.9153905859689,1012.286477619509,899.1101259809298,0.0618272002144915,0.0578255915275822,0.027475031838595,0.0347275286547355,0.101065755077418,0.3228299483879616,0.0359474495609625,0.0743280380722568,0.0578725115624371,0.0162678463704001,0.0780816408606474,0.175930022119445,0.0033246196125745,0.5199544205375696,0.4727662711978014,0.5578188886654601,0.1427173403043099,7.559192841163636,7.559192841163636,0.2519587275070112,7.559192841163636,0.2189407601874824,0.5059777724201645,51881.0,19.991837177183296,-19.991837177183303,0,28.272727272727273,11610.9,10691.7,785574.168712127,809119.642869595,782208.3066028854,849.7458173963086,643.9065712469852
40,frankston,9551.748296616512,2024,142538.4872027072,40.15378637819,132.62899037524102,0.0,0.0,0.0,0.0128629128688245,0.0371528333226849,0.4768336474528311,0.1889160701068225,0.2842345362488368,0.0675831337718633,0.0603307162993725,0.0606868956318772,0.0656658280032738,0.0692806693140137,0.2851859710812695,0.2519703537542817,0.0453105580648094,0.0327836551577798,0.0240913637879293,0.0189153960411046,0.0181954590924247,131956.0,0.0643214003283994,0.0639410719637606,0.0708682018895214,0.0714180077051298,0.0680445604671847,0.2858076219299801,0.246202954885656,0.0381732365549909,0.0297171251131176,0.0256231735208634,0.0189932171587229,0.0168894284826728,136179.85939966666,1.5156567340628694e-05,3.7891418351571735e-05,7.578283670314347e-06,0.0,0.0007502500833611,0.0001515656734062,2.2734851010943043e-05,0.0001818788080875,0.0001894570917578,0.0002803964958016,8.336112037345781e-05,0.0003334444814938,0.0001818788080875,0.0036603110127618,0.0032965533965867,0.0015080784503925,0.0002121919427688,0.0002121919427688,6.0626269362514775e-05,3.0313134681257387e-05,2.2734851010943043e-05,7.578283670314347e-06,7.578283670314347e-06,0.0,50644.0,0.9258406781564026,0.0333464323808454,0.058777297479369,0.0631374090084021,0.1664701809539849,0.3332280230629492,0.7197891161835558,34240.0,0.1663551401869158,0.0375876168224299,0.0072642578355934,856.676811002922,1082.415290283111,997.1978073273926,0.0746915638546182,0.0618994210191275,0.0259631998544969,0.02434902543272,0.0923186516717693,0.387151777865349,0.0281154324168662,0.1062854284761587,0.0441889720816029,0.0185667949922701,0.0846266937464003,0.2269999090605959,0.0077071144927096,0.2092060990026978,0.0974188365818909,0.0967443693352329,0.0109885113219558,7.861533116108999,8.721850423255,0.2651209322621252,8.721850423255,0.2582427358113002,0.3992495921590788,53439.0,17.92602811859271,-35.677260203387966,0,39.927551637044154,10490.5,9028.3,825274.4755896587,850554.4767827714,816589.0248540301,474.73616268823986,352.32900984935225
41,casey,5875.043889012944,2024,391649.53450667736,38.178952740263895,469.30094959625904,0.0032099401490085,0.0217304932270356,0.0093455295213672,0.0063734327651606,0.0093775596488712,0.2757712250197931,0.2877353471328553,0.4207424354333197,0.0785991723233492,0.0744942440675924,0.072182503705141,0.0747585385518669,0.070135057826964,0.3063239982737221,0.2306153377783874,0.0311733671451846,0.0223680116691033,0.0164498225212355,0.0121341277780193,0.0107658183594338,298909.0,0.0770825778376145,0.0788631211022542,0.0809509382007707,0.0761979927066807,0.0702066221466056,0.3103072937091506,0.2252103687865995,0.0260402338335469,0.0196581814367044,0.0161918048015663,0.0109357645789684,0.0083551008595378,295224.73415796,6.690999601885524e-06,1.3381999203771049e-05,1.0036499402828284e-05,0.0,0.0003445864794971,8.029199522262628e-05,3.3454998009427618e-06,0.0001304744922367,7.0255495819798e-05,0.0002341849860659,1.672749900471381e-05,0.0001204379928339,0.0001070559936301,0.0030678233174645,0.0021712293708118,0.0002208029868622,0.0002007299880565,0.0001840024890518,4.34914974122559e-05,4.014599761131314e-05,1.0036499402828284e-05,6.690999601885524e-06,6.690999601885524e-06,0.0,97255.0,0.945709966370826,0.0268313502061972,0.0488805701533366,0.0348015673046268,0.1357816469039563,0.2986787311706339,0.8119788185697393,76413.0,0.1281195608077159,0.0273121065787235,0.0059875253583338,892.4852802749913,1080.2165011489706,1010.238685985581,0.087611948787089,0.0737314701129775,0.0249206280172226,0.0272256773800721,0.0938312329170416,0.3347741285809393,0.0270550568902241,0.0889668762064708,0.0382390627247757,0.0078686155318173,0.0742901685797349,0.2284608359065802,0.0053594906811103,0.3234228477563405,0.2439806094831537,0.2710222843741741,0.0412767765440317,7.776861782211944,11.641631073066389,0.2497206355810831,11.641631073066389,0.2603023530934452,0.5359019423638589,97237.0,29.525919118133416,-28.323261117808546,0,40.91438646879752,5982.9,5529.9,776366.8501227758,783894.8801042837,724736.8138205961,406.5889252251494,302.67830782040664
42,cardinia,5572.5895289162,2024,127210.25127067076,53.72658161179167,1391.7914582154865,0.1572380767068794,0.3149739481990747,0.2316278495025492,0.0008121455289422,0.0040167628863222,0.0393070373467067,0.7057182567739414,0.2501457974640874,0.0809335408829506,0.0754096942967094,0.073204479612574,0.0710100748043412,0.0664807368011415,0.2877913261555757,0.2357309638085354,0.0407099926492843,0.027413845289056,0.017652527348986,0.0125178362952393,0.011144982055606,92508.0,0.0785061025698887,0.0815486472464029,0.0855247463244849,0.0741272426021852,0.0638820877629141,0.296643038102054,0.2265789043383188,0.0312465777375224,0.0215344995538485,0.018472345668824,0.0119802324275834,0.0099555756659726,101816.93596821818,1.0809875902624636e-05,0.0,2.1619751805249275e-05,0.0,0.0003783456565918,9.728888312362174e-05,1.0809875902624636e-05,7.566913131837246e-05,4.323950361049855e-05,0.0002161975180524,4.323950361049855e-05,7.566913131837246e-05,0.0001513382626367,0.0020322566696934,0.0024214122021879,0.0,0.0002378172698577,0.0003567259047866,4.323950361049855e-05,4.323950361049855e-05,1.0809875902624636e-05,2.1619751805249275e-05,0.0,0.0,31217.0,0.9170255352702128,0.0177715776065991,0.0240189240007278,0.0286589434099593,0.1517862558379329,0.3059230547458115,0.7461639491302816,23468.0,0.1197801261291972,0.0256945628089313,0.00383201909471,916.3152010475658,1082.1205760659775,1021.5727681235838,0.0912569723699572,0.0686427119816664,0.0232412331906429,0.0211008777619232,0.0795282570156094,0.3880421152765166,0.0221278159726726,0.1287996713797725,0.035564491719635,0.0097396981882648,0.0792688199939464,0.2396873783888961,0.0059238119946383,0.1481169196177628,0.0670212305962727,0.0588597742897911,0.006594024300601,18.891880543316667,23.01176406083125,0.290123984298493,23.01176406083125,0.2947360418298428,0.5723755881064513,32974.0,48.26738872392943,-27.13819098072165,1,55.373479427728135,5587.6,5003.1,832976.8679276115,852728.0934678704,763513.50136852,275.4625223201576,197.50290799677552
43,yarraranges,5205.049580997846,2024,158832.59272491792,51.47932703868936,3286.6295481255406,0.0610824948802421,0.2250400120203009,0.1307974993962074,0.0006018831898693,0.0012360940768463,0.0212468562129124,0.3147737490105644,0.6621414175098074,0.0635907310123764,0.0650431840441634,0.0676809723087881,0.0721440655329,0.0664789422135161,0.2556985130442525,0.2833396402813641,0.0477473065621939,0.0306628973377259,0.0194773395067224,0.0149474668328732,0.0131889413231234,179696.0,0.0652248217596369,0.0693856507233733,0.0756448659976075,0.0792840404817979,0.0647876366597149,0.2739812306995687,0.2717643425497236,0.0337212303267513,0.0225048550872156,0.0186939795116782,0.0137307359930167,0.011276610209915,180354.0023885111,1.1129908289555694e-05,0.0,2.782477072388924e-05,0.0,0.0005787552310568,0.0002615528448045,2.2259816579111388e-05,8.34743121716677e-05,0.0001279939453298,0.0002782477072388,1.669486243433354e-05,0.0002225981657911,0.0001391238536194,0.0022816311993589,0.0023150209242275,0.0004173715608583,0.0002949425696732,0.0004340664232926,6.121449559255632e-05,4.4519633158222776e-05,1.1129908289555694e-05,2.2259816579111388e-05,5.564954144777847e-06,0.0,65005.0,0.9208621521634228,0.0263061693011829,0.0209542749352947,0.0315849503560618,0.1381987804699723,0.2982232135989539,0.7514037381739866,48222.0,0.1217701464062046,0.0300692629919953,0.0053931158410826,959.3107151107376,1101.4777097585177,1039.8443049882164,0.08529405217701,0.0726616062683643,0.0250812483305137,0.0290101059567269,0.1195797346629863,0.381588905707417,0.0203232125367286,0.1570151811949069,0.0356101415724334,0.012599056183777,0.0925897070608138,0.2439397649363369,0.0063050930460333,0.1573212536728697,0.0684990205680705,0.0569795654883803,0.0062883981835989,17.25804126678298,19.221894858517235,0.272285703405034,24.96535571718468,0.3112667102440341,0.5261508795784933,68387.0,41.36029500181002,-1.0084184116208263,0,41.3725864592685,4478.3,4430.5,801879.7964497574,819036.0445738126,791709.619947228,190.71032632742444,138.97657545441703
44,hume,6841.29017482893,2024,260880.69636456727,23.587200330188,599.9961026167101,0.0238281466892256,0.0370011052502003,0.0296415236131396,0.0163897792218899,0.0263184603255174,0.0940478808371007,0.548939991020268,0.3143038885952239,0.0740412871188589,0.0735593770788918,0.0729360369184995,0.0765975055917279,0.0780065686433708,0.2958037159454603,0.2339306573357708,0.0358132493832075,0.0240326441670551,0.0170030433666654,0.0112829807183602,0.0069929337321313,190907.0,0.0768871827598051,0.0815738027164144,0.0847611355546458,0.0825179558007221,0.073516471192374,0.3034142365955733,0.2194025588842577,0.0275751153586885,0.020435203213048,0.0149793295973626,0.0088393368753553,0.0060976714517528,221738.56291720588,2.0952610433352367e-05,5.238152608338092e-06,3.666706825836664e-05,0.0,0.0006233401603922,3.142891565002855e-05,3.142891565002855e-05,0.0001204775099917,5.238152608338091e-05,0.0002933365460669,1.0476305216676183e-05,0.0002514313252002,0.0001361919678167,0.0018124008024849,0.0020900228907268,2.6190763041690456e-05,0.0001309538152084,0.0001990497991168,5.238152608338091e-05,3.142891565002855e-05,2.6190763041690456e-05,1.0476305216676183e-05,5.238152608338092e-06,0.0,60972.0,0.9424297078810911,0.029823826854327,0.0787948082063834,0.0511610679893072,0.1658829591935328,0.3508167683526865,0.938676769664764,47904.0,0.1479208416833667,0.0302897461589846,0.0074923453289398,840.4563566200391,1029.8256283611004,957.0602421399836,0.0840618730586097,0.0730931814967497,0.0237183550105548,0.0298941369357854,0.0817047043848575,0.3477819042779992,0.0290717469762764,0.0753665397287684,0.0490867280927362,0.0071972216838565,0.0852509337007024,0.2081118031292723,0.0062176871460973,0.2980770741774791,0.2565961436720497,0.3753555396082909,0.0697250493695883,7.0550610091084005,14.3701588827104,0.278527940617552,17.074722464331202,0.2042791269829131,0.509124300195791,62098.0,-8.386907149566404,17.68778498684709,0,19.575442505250845,7030.799999999999,7188.5,817896.3936956435,842455.9310799418,816739.0448417364,532.9288588133466,413.2634387425493
45,brimbank,9080.155084564292,2024,196663.0512542404,19.41950663044074,128.34925583383458,0.0,0.0,0.0,0.0165426512757713,0.2130515719409706,0.4749385786411643,0.0696484901208881,0.2258187080212055,0.0650507930850115,0.0595692823459709,0.0594344121344656,0.0659948845655493,0.0801658903601516,0.3085445095781934,0.2418849075416532,0.0411932160283612,0.0291030649255564,0.0217285544321723,0.014729753813696,0.012600731189218,207607.0,0.0635636338855119,0.0637501077494067,0.0681784592986177,0.0716489204307273,0.0803342704057744,0.2962341759690428,0.248310733497685,0.0347628259245261,0.0277500352474162,0.0209368457260177,0.0149074395304428,0.0096225523348309,208780.823820825,4.816793268049728e-06,1.926717307219892e-05,2.890075960829837e-05,0.0,0.0007369693700116,3.37175528763481e-05,4.816793268049728e-06,0.000101152658629,0.000101152658629,0.0003082747691551,2.890075960829837e-05,0.0001493205913095,0.0001830381441858,0.0029864118261908,0.0021290226244779,0.0001445037980414,0.00019748852399,0.0002408396634024,4.816793268049729e-05,4.816793268049728e-06,1.4450379804149186e-05,9.633586536099457e-06,0.0,0.0,70358.0,0.9404050604505036,0.0212067659681898,0.0534096328087744,0.0781789110493983,0.2211843249460013,0.3785923420222292,0.9826458966997356,52348.0,0.1657560938335753,0.0317681668831665,0.0084367302466883,828.6411682285669,1016.219654989923,926.472148544374,0.0670979302239327,0.0612888775426647,0.0221524322397607,0.0381875370290982,0.1022605210806957,0.3238859961369318,0.0359525449527231,0.0693907238195244,0.0548873592894266,0.0106354795358538,0.083980790628447,0.1862268613293386,0.0039016025471202,0.4342194627348789,0.4004392915460461,0.5225931688237873,0.1171444122789693,6.785350005221112,7.154664838947777,0.2678681840797035,17.20789254673704,0.1969785314784292,0.5970013682426395,71298.0,-13.31702547648995,7.86330274961104,0,15.465273928176083,8666.599999999999,8655.4,757989.6791759533,785077.6295403892,762090.2046864646,879.1478241455998,664.3884522549171
46,melton,6219.340598595678,2024,206651.6709511568,28.835339188330767,624.6159244166706,0.0686337807918002,0.1007019214392989,0.0796051975511079,0.002538913356537,0.0143751345593554,0.1014593491012388,0.5027451295756039,0.3788814734072647,0.0906761422577298,0.0808599253719788,0.0702076269218263,0.0661278585473856,0.0683651508817563,0.3452474956260548,0.2101351665195782,0.0272965147785158,0.0160790871227956,0.0114496725347206,0.0073699041602799,0.0061854552773778,129174.0,0.0898565796386064,0.0785003632966285,0.0744012656953567,0.0710307702535151,0.0690450403482766,0.3439403527631811,0.2136590119540006,0.0202406334539517,0.0142942678574967,0.0105723610228625,0.0083523696526893,0.0061069840634342,115825.98545414,7.741495966680601e-06,0.0,7.741495966680601e-06,0.0,0.0003251428306005,1.5482991933361203e-05,3.0965983866722406e-05,4.6448975800083605e-05,5.419047176676421e-05,0.0001316054314335,2.3224487900041803e-05,7.741495966680601e-05,7.741495966680601e-05,0.0012618638425689,0.0015482991933361,0.0005419047176676,0.0001393469274002,0.000193537399167,4.6448975800083605e-05,3.8707479833403006e-05,7.741495966680601e-06,7.741495966680601e-06,7.741495966680601e-06,0.0,41377.0,0.9361147020801504,0.0350687507345163,0.0229639205547067,0.0376072393935832,0.143659654483488,0.2953814921333108,0.7553230055344756,32265.0,0.138199287153262,0.0256004958933829,0.0071911184966848,893.6060601116295,1082.546984472678,1000.7743845904772,0.0895381423506278,0.0627370833139795,0.0178518896991654,0.0254772632263458,0.09629646832954,0.3095669407156239,0.0282254942945174,0.0734048647560654,0.0376701193738678,0.0052255097775094,0.074457708207534,0.2345518447984888,0.0067428429869788,0.2652004273305773,0.2123337513741155,0.2772461950547323,0.0348367318500627,11.251519183154617,14.44160368790846,0.2258581434061653,27.494294155492305,0.2107926937061696,0.5772610100822327,42545.0,-23.349591197845044,10.532007056482058,0,25.614967923936007,6224.0,6231.3,639740.7619447128,646133.9862826773,592899.1024326865,419.7531891261702,316.445829118011
47,hobsonsbay,5505.97450242436,2024,93111.08217215784,16.202193730985716,65.8872044433337,0.0,0.0,0.0,0.0109940461108254,0.1071620702864864,0.3664018386350313,0.0,0.5154420449676568,0.0676118016543548,0.057426903171584,0.0529482018843721,0.0564979873490511,0.0647034104480913,0.3086986331667182,0.2521674702525766,0.0399323218472154,0.0314946697925421,0.0278011235458043,0.021818463307825,0.0188990135798646,90428.0,0.0658270947200857,0.0609354081491715,0.0620983004922285,0.0607306994411819,0.0638694809913839,0.307980934441152,0.2421416559423667,0.0378358196160004,0.0327352363414242,0.028978775430734,0.0211467973925324,0.0157197970417383,87549.899445,1.1058521696819569e-05,1.1058521696819569e-05,1.1058521696819569e-05,0.0,0.0010284425178042,0.0004091653027823,0.0,0.0001437607820586,0.0001105852169681,0.0002764630424204,3.3175565090458706e-05,0.0002211704339363,0.0001658778254522,0.0047441058079355,0.0032290883354713,0.0,0.0002543459990268,0.0002211704339363,3.3175565090458706e-05,3.3175565090458706e-05,1.1058521696819569e-05,1.1058521696819569e-05,1.1058521696819569e-05,0.0,33912.0,0.919818874592744,0.0260919984538075,0.0555248771329173,0.0841018278204207,0.1960351206582362,0.3108928992686954,0.7586105213493749,23090.0,0.1329146816803811,0.0278042442615851,0.0087800534791697,878.4696876703615,1072.7188418319083,1002.419151335493,0.0668487636572743,0.0566528066528066,0.0184787897553855,0.0403525456716946,0.1640974034591056,0.3216039279869067,0.0261755208563719,0.1130844428716769,0.0494537090281771,0.0215530587871013,0.0888331047905515,0.2070265846861591,0.0042022382447914,0.2920334409696112,0.2148228424824169,0.2726589109567833,0.0483478568584951,8.81519677909,12.189665085862856,0.3844973920772437,16.29519222040714,0.2422838628924217,0.7253734214700286,36218.0,-10.824518999724305,-4.394902526771105,0,11.682695741788857,6143.199999999999,6464.9,1032397.453040534,1061194.6824796884,1038212.8897937404,514.9804711896923,379.3959366606353
48,wyndham,5479.806061876909,2024,323205.95809842,26.82613356862941,517.4022450872552,0.0020635842010366,0.0092054800149996,0.0055570483532801,0.0036490353615731,0.0547782893129851,0.1591232911069885,0.4319945988072563,0.3504547854111968,0.0962444329150207,0.0758870093645175,0.0641441200795187,0.061246924297918,0.0705960312527289,0.3702811410019982,0.197219924898932,0.0246569853753255,0.0157034175609104,0.0104843556564665,0.0073097687893933,0.0062258888072697,194671.0,0.0831634817229074,0.075279203571071,0.0766041802152858,0.073424807990766,0.0703316690555858,0.3414263648286043,0.2133219622955537,0.0220460317300301,0.0164068917546267,0.0128353972583601,0.0086316140576756,0.0065283955195331,189389.01688654543,5.136871953192823e-06,1.0273743906385646e-05,5.136871953192823e-06,0.0,0.0003338966769575,7.705307929789234e-05,5.136871953192823e-06,9.760056711066365e-05,5.136871953192823e-05,0.0001797905183617,2.054748781277129e-05,0.0001130111829702,9.760056711066365e-05,0.0016900308726004,0.0017516733360387,0.0,0.0001284217988298,0.0001181480549234,4.109497562554258e-05,6.67793353915067e-05,5.136871953192823e-06,5.136871953192823e-06,5.136871953192823e-06,0.0,61657.0,0.9274125215753962,0.042319158951828,0.029515142005335,0.0414561431037188,0.1320571159579475,0.2716479880629937,0.7210697893183255,46899.0,0.1346723810742233,0.0265250858227254,0.006584158765641,909.6095049946176,1095.3907163429371,1015.5743665632648,0.0810752500372423,0.0593360079313302,0.0173215322261661,0.0313965613779145,0.1300604609828891,0.275701054599812,0.0292031170539011,0.0813115461470891,0.0289719578160075,0.0050752294897545,0.0671029583245578,0.2239624802872538,0.0066111542037591,0.3087208675149354,0.2309948579911748,0.2777968983567146,0.0401138330824827,19.69110677283941,10.247887955351764,0.2787939753400455,26.42563985998824,0.2285013874276084,0.6796914051989663,63730.0,-24.132894531229816,-6.853022240853161,0,25.087058661570712,5746.8,5709.0,687610.5031088961,686758.8815232381,642270.4993588659,386.4521336019597,283.122003337806
